url,chemical_name,numericals
http://www.industrialchemistry.org/PDF/r15908.pdf,Direct Red 99,[6837-87-2]
http://www.industrialchemistry.org/PDF/r14567.pdf,Direct Violet 35,[6227-20-9]
http://www.industrialchemistry.org/PDF/r15909.pdf,Direct Violet 46,[6408-21-5]
http://www.industrialchemistry.org/PDF/r14466.pdf,Direct Violet 47,[13011-70-6]
http://www.industrialchemistry.org/PDF/r16017.pdf,Direct Violet 48,[37279-54-2]
http://www.industrialchemistry.org/PDF/r16018.pdf,Direct Violet 51,"[5489-77-0],[226-822-1]"
http://www.industrialchemistry.org/PDF/r8146.pdf,Direct Violet 66,[6798-03-4]
http://www.industrialchemistry.org/PDF/r16016.pdf,Direct Violet 7,"[6227-10-7],[228-325-5]"
http://www.industrialchemistry.org/PDF/r8147.pdf,Direct Violet 9,[6227-14-1]
http://www.industrialchemistry.org/PDF/r8148.pdf,Direct Yellow 106,[12222-60-5]
http://www.industrialchemistry.org/PDF/r1344.pdf,"4,4'-dinitrostilbene-2,2'-disulfonic acid",[128-42-7]
http://www.industrialchemistry.org/PDF/r8149.pdf,Direct Yellow 118,[12217-75-3]
http://www.industrialchemistry.org/PDF/r3533.pdf,Direct Yellow 12,[2870-32-8]
http://www.industrialchemistry.org/PDF/r17400.pdf,Direct Yellow 132,"[10114-86-0],[61968-26-1]"
http://www.industrialchemistry.org/PDF/r16999.pdf,Direct Yellow 173,[187285-16-1]
http://www.industrialchemistry.org/PDF/r14467.pdf,Direct Yellow 26,[2829-42-7]
http://www.industrialchemistry.org/PDF/r14468.pdf,Direct Yellow 27,[10190-68-8]
http://www.industrialchemistry.org/PDF/r8151.pdf,Direct Yellow 28,[8005-72-9]
http://www.industrialchemistry.org/PDF/r14469.pdf,Direct Yellow 29,[6537-66-2]
http://www.industrialchemistry.org/PDF/r8152.pdf,Direct Yellow 34,[6420-33-3]
http://www.industrialchemistry.org/PDF/r8153.pdf,Direct Yellow 4,"[3051-11-4],[221-267-1]"
http://www.industrialchemistry.org/PDF/r8154.pdf,Direct Yellow 44,[8005-52-5]
http://www.industrialchemistry.org/PDF/r8155.pdf,Direct Yellow 49,[6420-30-0]
http://www.industrialchemistry.org/PDF/r8156.pdf,Direct Yellow 50,[3214-47-9]
http://www.industrialchemistry.org/PDF/r17393.pdf,Direct Yellow 51,[6420-29-7]
http://www.industrialchemistry.org/PDF/r8158.pdf,Direct Yellow 6,NA
http://www.industrialchemistry.org/PDF/r14922.pdf,Direct Yellow 8,[10130-29-7]
http://www.industrialchemistry.org/PDF/r13884.pdf,Direct Yellow 86,[50925-42-3]
http://www.industrialchemistry.org/PDF/r10460.pdf,disodium coconut monoethanolamide sulfosuccinate,"[61791-66-0],[68784-08-7]"
http://www.industrialchemistry.org/PDF/r52.pdf,disodium phosphate,[7558-79-4]
http://www.industrialchemistry.org/PDF/r10459.pdf,disodium lauryl ether sulfosuccinate,"[36409-57-1],[39354-45-5]"
http://www.industrialchemistry.org/PDF/r15110.pdf,disodium oleamido ether sulfosuccinate,[68227-80-5]
http://www.industrialchemistry.org/PDF/r10467.pdf,disodium oleic monoisopropanolamide sulfosuccinate,[43154-85-4]
http://www.industrialchemistry.org/PDF/r16180.pdf,"5-mercapto-1H-tetrazole-1-methanesulfonic acid, disodium salt",[66242-82-8]
http://www.industrialchemistry.org/PDF/r7207.pdf,sodium succinate,[150-90-3]
http://www.industrialchemistry.org/PDF/r170.pdf,sodium tartrate,[868-18-8]
http://www.industrialchemistry.org/PDF/r7386.pdf,sodium stannate,[12058-66-1]
http://www.industrialchemistry.org/PDF/r2405.pdf,disopyramide,"[22059-60-5],[3737-09-5]"
http://www.industrialchemistry.org/PDF/r15271.pdf,disparlure,"[29804-22-6],[249-861-6]"
http://www.industrialchemistry.org/PDF/r8161.pdf,Disperse Black 1,"[6054-48-4],[227-966-8]"
http://www.industrialchemistry.org/PDF/r8162.pdf,Disperse Black 2,"[6232-57-1],[228-341-2]"
http://www.industrialchemistry.org/PDF/r17493.pdf,Disperse Black 9,[12222-69-4]
http://www.industrialchemistry.org/PDF/r8163.pdf,Disperse Blue 102,"[12222-97-8],[69766-79-6],[274-106-2]"
http://www.industrialchemistry.org/PDF/r8536.pdf,Disperse Blue 106,"[12223-01-7],[68516-81-4],[271-183-4]"
http://www.industrialchemistry.org/PDF/r8164.pdf,Disperse Blue 125,NA
http://www.industrialchemistry.org/PDF/r17261.pdf,Disperse Blue 128,[14071-35-3]
http://www.industrialchemistry.org/PDF/r17266.pdf,Disperse Blue 130,[16421-40-2]
http://www.industrialchemistry.org/PDF/r14548.pdf,Disperse Blue 148,"[52239-04-0],[61968-29-4]"
http://www.industrialchemistry.org/PDF/r17263.pdf,Disperse Blue 149,[32569-24-7]
http://www.industrialchemistry.org/PDF/r8165.pdf,Disperse Blue 165,[41642-51-7]
http://www.industrialchemistry.org/PDF/r17268.pdf,Disperse Blue 165:1,[24170-60-3]
http://www.industrialchemistry.org/PDF/r11169.pdf,Disperse Blue 183,[2309-94-6]
http://www.industrialchemistry.org/PDF/r17267.pdf,Disperse Blue 183:1,[2537-62-4]
http://www.industrialchemistry.org/PDF/r14945.pdf,Disperse Blue 19,"[4395-65-7],[224-520-4]"
http://www.industrialchemistry.org/PDF/r8166.pdf,Disperse Blue 20,[12222-74-1]
http://www.industrialchemistry.org/PDF/r17265.pdf,Disperse Blue 214,"[104491-84-1],[15114-15-5],[23119-35-9],[239-167-1],[245-438-5]"
http://www.industrialchemistry.org/PDF/r17253.pdf,Disperse Blue 24,"[3179-96-2],[221-667-6]"
http://www.industrialchemistry.org/PDF/r14472.pdf,Disperse Blue 27,[15791-78-3]
http://www.industrialchemistry.org/PDF/r17262.pdf,Disperse Blue 281,[22578-86-5]
http://www.industrialchemistry.org/PDF/r17254.pdf,Disperse Blue 291,"[56548-64-2],[83929-84-4]"
http://www.industrialchemistry.org/PDF/r17255.pdf,Disperse Blue 291:1,"[51868-46-3],[85508-41-4]"
http://www.industrialchemistry.org/PDF/r16992.pdf,Disperse Blue 321,[70660-55-8]
http://www.industrialchemistry.org/PDF/r14477.pdf,Disperse Blue 337,[65916-12-3]
http://www.industrialchemistry.org/PDF/r12072.pdf,Disperse Blue 339,[54289-46-2]
http://www.industrialchemistry.org/PDF/r14540.pdf,Disperse Blue 354,"[104137-27-1],[74239-96-6]"
http://www.industrialchemistry.org/PDF/r17258.pdf,Disperse Blue 366,[84870-65-5]
http://www.industrialchemistry.org/PDF/r10516.pdf,Disperse Blue 56,"[12217-79-7],[31810-89-6],[235-401-1],[250-817-3]"
http://www.industrialchemistry.org/PDF/r14539.pdf,Disperse Blue 60,"[12217-80-0],[235-402-7]"
http://www.industrialchemistry.org/PDF/r11170.pdf,Disperse Blue 73,"[12222-78-5],[13716-91-1],[31529-83-6],[237-269-0],[250-684-1]"
http://www.industrialchemistry.org/PDF/r14473.pdf,Disperse Blue 77,[20241-76-3]
http://www.industrialchemistry.org/PDF/r10929.pdf,Disperse Blue 79,"[12239-34-8],[3956-55-6]"
http://www.industrialchemistry.org/PDF/r16989.pdf,Disperse Blue 79:1,[3618-72-2]
http://www.industrialchemistry.org/PDF/r14481.pdf,Disperse Blue 81,"[27733-08-0],[65235-63-4],[248-624-4]"
http://www.industrialchemistry.org/PDF/r17252.pdf,Disperse Blue 85,"[12222-83-2],[3177-13-7],[221-649-8]"
http://www.industrialchemistry.org/PDF/r8173.pdf,Disperse Brown 1,"[23355-64-8],[245-604-7]"
http://www.industrialchemistry.org/PDF/r17305.pdf,Disperse Green 9,"[58979-46-7],[71872-50-9]"
http://www.industrialchemistry.org/PDF/r14936.pdf,Disperse Orange 13,[6253-10-7]
http://www.industrialchemistry.org/PDF/r8174.pdf,Disperse Orange 138,"[43047-20-7],[256-061-0]"
http://www.industrialchemistry.org/PDF/r8175.pdf,Disperse Orange 25,[31482-56-1]
http://www.industrialchemistry.org/PDF/r8176.pdf,Disperse Orange 29,[19800-42-1]
http://www.industrialchemistry.org/PDF/r8178.pdf,Disperse Orange 30,[5261-31-4]
http://www.industrialchemistry.org/PDF/r15958.pdf,Disperse Orange 31,[61968-38-5]
http://www.industrialchemistry.org/PDF/r17273.pdf,Disperse Orange 33,[69472-19-1]
http://www.industrialchemistry.org/PDF/r14549.pdf,Disperse Orange 37,[13301-61-6]
http://www.industrialchemistry.org/PDF/r17272.pdf,Disperse Orange 41,[67874-57-1]
http://www.industrialchemistry.org/PDF/r14550.pdf,Disperse Orange 44,[4058-30-4]
http://www.industrialchemistry.org/PDF/r17270.pdf,Disperse Orange 45,[4297-28-3]
http://www.industrialchemistry.org/PDF/r17274.pdf,Disperse Orange 47,"[5718-26-3],[227-217-5]"
http://www.industrialchemistry.org/PDF/r14935.pdf,Disperse Orange 5,"[6232-56-0],[228-340-7]"
http://www.industrialchemistry.org/PDF/r17269.pdf,Disperse Orange 73,[40690-89-9]
http://www.industrialchemistry.org/PDF/r17276.pdf,Disperse Orange 80,[70210-10-5]
http://www.industrialchemistry.org/PDF/r17299.pdf,Disperse Red 107,[61049-89-6]
http://www.industrialchemistry.org/PDF/r8180.pdf,Disperse Red 13,"[3180-81-2],[221-668-1]"
http://www.industrialchemistry.org/PDF/r17282.pdf,Disperse Red 135,"[29765-00-2],[58051-96-0],[249-830-7]"
http://www.industrialchemistry.org/PDF/r17301.pdf,Disperse Red 136,[63467-09-4]
http://www.industrialchemistry.org/PDF/r14555.pdf,Disperse Red 137,NA
http://www.industrialchemistry.org/PDF/r14554.pdf,Disperse Red 145,"[25510-81-0],[247-055-9]"
http://www.industrialchemistry.org/PDF/r17286.pdf,Disperse Red 151,"[61968-47-6],[70210-08-1]"
http://www.industrialchemistry.org/PDF/r17290.pdf,Disperse Red 152,[78520-83-9]
http://www.industrialchemistry.org/PDF/r17291.pdf,Disperse Red 153,[78564-87-1]
http://www.industrialchemistry.org/PDF/r17280.pdf,Disperse Red 16,"[12236-15-6],[6253-14-1]"
http://www.industrialchemistry.org/PDF/r16038.pdf,Disperse Red 167,"[26850-12-4],[61968-52-3],[248-050-4]"
http://www.industrialchemistry.org/PDF/r16205.pdf,Disperse Red 167:1,"[1533-78-4],[79300-13-3],[216-251-6]"
http://www.industrialchemistry.org/PDF/r17296.pdf,Disperse Red 17,"[3179-89-3],[221-665-5]"
http://www.industrialchemistry.org/PDF/r14939.pdf,Disperse Red 177,[68133-69-7]
http://www.industrialchemistry.org/PDF/r17283.pdf,Disperse Red 179,[16586-42-8]
http://www.industrialchemistry.org/PDF/r17294.pdf,Disperse Red 19,"[2734-52-3],[220-354-1]"
http://www.industrialchemistry.org/PDF/r17297.pdf,Disperse Red 2,[3769-58-2]
http://www.industrialchemistry.org/PDF/r17295.pdf,Disperse Red 202,[28462-17-1]
http://www.industrialchemistry.org/PDF/r17285.pdf,Disperse Red 207,[59722-76-8]
http://www.industrialchemistry.org/PDF/r8183.pdf,Solvent Red 227,[2944-28-7]
http://www.industrialchemistry.org/PDF/r17289.pdf,Disperse Red 220,[65907-69-9]
http://www.industrialchemistry.org/PDF/r17300.pdf,Disperse Red 278,"[61355-92-8],[68248-10-2],[262-732-9]"
http://www.industrialchemistry.org/PDF/r17232.pdf,Disperse Red 279,[63833-78-3]
http://www.industrialchemistry.org/PDF/r17298.pdf,Disperse Red 302,"[40530-60-7],[254-959-7]"
http://www.industrialchemistry.org/PDF/r17284.pdf,Disperse Red 302:1,"[28173-59-3],[248-882-8]"
http://www.industrialchemistry.org/PDF/r17303.pdf,Disperse Red 311,"[70729-65-6],[274-828-8]"
http://www.industrialchemistry.org/PDF/r17304.pdf,Disperse Red 324,"[71617-28-2],[275-721-9]"
http://www.industrialchemistry.org/PDF/r17287.pdf,Disperse Red 338,[63134-15-6]
http://www.industrialchemistry.org/PDF/r17281.pdf,Disperse Red 356,[152165-67-8]
http://www.industrialchemistry.org/PDF/r17279.pdf,Disperse Red 362,[52372-36-8]
http://www.industrialchemistry.org/PDF/r7489.pdf,thioindigo,[522-75-8]
http://www.industrialchemistry.org/PDF/r17292.pdf,Disperse Red 379,[13486-43-6]
http://www.industrialchemistry.org/PDF/r14475.pdf,Disperse Red 4,"[2379-90-0],[219-170-4]"
http://www.industrialchemistry.org/PDF/r17288.pdf,Disperse Red 41,[6373-90-6]
http://www.industrialchemistry.org/PDF/r8184.pdf,Disperse Red 5,"[3769-57-1],[223-203-8]"
http://www.industrialchemistry.org/PDF/r14551.pdf,Disperse Red 50,[40880-51-1]
http://www.industrialchemistry.org/PDF/r15893.pdf,Disperse Red 54,[12217-86-6]
http://www.industrialchemistry.org/PDF/r17302.pdf,Disperse Red 54:1,[6657-33-6]
http://www.industrialchemistry.org/PDF/r14476.pdf,Disperse Red 55,"[17869-07-7],[241-819-5]"
http://www.industrialchemistry.org/PDF/r8185.pdf,Disperse Red 60,"[17418-58-5],[241-442-6]"
http://www.industrialchemistry.org/PDF/r8186.pdf,Disperse Red 65,[16586-43-9]
http://www.industrialchemistry.org/PDF/r14938.pdf,Disperse Red 72,[12223-39-1]
http://www.industrialchemistry.org/PDF/r8187.pdf,Disperse Red 73,[16889-10-4]
http://www.industrialchemistry.org/PDF/r17293.pdf,Disperse Red 74,"[1533-74-0],[216-247-4]"
http://www.industrialchemistry.org/PDF/r14480.pdf,Disperse Red 82,[30124-94-8]
http://www.industrialchemistry.org/PDF/r14552.pdf,Disperse Red 86,[81-68-5]
http://www.industrialchemistry.org/PDF/r16991.pdf,Disperse Red 86:1,[69563-51-5]
http://www.industrialchemistry.org/PDF/r14553.pdf,Disperse Red 91,[34231-26-0]
http://www.industrialchemistry.org/PDF/r14697.pdf,Disperse Red 92,[72363-26-9]
http://www.industrialchemistry.org/PDF/r17309.pdf,Disperse Violet 13,[6374-02-3]
http://www.industrialchemistry.org/PDF/r3778.pdf,1-amino-2-bromo-4-hydroxyanthraquinone,[116-82-5]
http://www.industrialchemistry.org/PDF/r14943.pdf,Disperse Violet 26,"[12217-95-7],[6408-72-6],[229-066-0]"
http://www.industrialchemistry.org/PDF/r14474.pdf,Disperse Violet 27,"[19286-75-0],[242-939-0]"
http://www.industrialchemistry.org/PDF/r8189.pdf,Disperse Violet 28,"[81-42-5],[201-348-8]"
http://www.industrialchemistry.org/PDF/r14479.pdf,Disperse Violet 33,"[12236-25-8],[66882-16-4]"
http://www.industrialchemistry.org/PDF/r17312.pdf,Disperse Violet 35,[85392-23-0]
http://www.industrialchemistry.org/PDF/r17311.pdf,Disperse Violet 36,[67923-48-2]
http://www.industrialchemistry.org/PDF/r14941.pdf,Disperse Violet 4,"[1220-94-6],[214-944-8]"
http://www.industrialchemistry.org/PDF/r17306.pdf,Disperse Violet 57,[1594-08-7]
http://www.industrialchemistry.org/PDF/r17307.pdf,Disperse Violet 63,[64294-88-8]
http://www.industrialchemistry.org/PDF/r17310.pdf,Disperse Violet 77,"[52549-57-2],[77538-14-8]"
http://www.industrialchemistry.org/PDF/r14942.pdf,Disperse Violet 8,"[82-33-7],[201-412-5]"
http://www.industrialchemistry.org/PDF/r17308.pdf,Disperse Violet 93:1,"[122463-28-9],[52697-38-8],[258-110-1]"
http://www.industrialchemistry.org/PDF/r14931.pdf,Disperse Yellow 1,"[119-15-3],[204-300-4]"
http://www.industrialchemistry.org/PDF/r17251.pdf,Disperse Yellow 108,"[17741-62-7],[241-733-8]"
http://www.industrialchemistry.org/PDF/r17228.pdf,Disperse Yellow 114,"[59312-61-7],[61968-66-9]"
http://www.industrialchemistry.org/PDF/r17231.pdf,Disperse Yellow 119,"[49744-25-4],[57308-41-5],[256-456-8]"
http://www.industrialchemistry.org/PDF/r13883.pdf,Disperse Yellow 126,[61968-70-5]
http://www.industrialchemistry.org/PDF/r14541.pdf,Disperse Yellow 13,"[3688-79-7],[222-992-6]"
http://www.industrialchemistry.org/PDF/r17241.pdf,Disperse Yellow 14,"[961-68-2],[213-508-4]"
http://www.industrialchemistry.org/PDF/r17239.pdf,Disperse Yellow 163,[67923-43-7]
http://www.industrialchemistry.org/PDF/r17245.pdf,Disperse Yellow 198,[30449-81-1]
http://www.industrialchemistry.org/PDF/r17235.pdf,Disperse Yellow 201,"[54079-53-7],[80748-21-6],[258-964-5]"
http://www.industrialchemistry.org/PDF/r17229.pdf,Disperse Yellow 211,"[70528-90-4],[86836-02-4],[274-660-5]"
http://www.industrialchemistry.org/PDF/r13882.pdf,Disperse Yellow 218,NA
http://www.industrialchemistry.org/PDF/r15583.pdf,Disperse Yellow 231,[75199-13-2]
http://www.industrialchemistry.org/PDF/r16026.pdf,Solvent Yellow 160:1,"[129038-03-5],[35773-43-4],[94945-27-4]"
http://www.industrialchemistry.org/PDF/r17230.pdf,Disperse Yellow 241,[83249-52-9]
http://www.industrialchemistry.org/PDF/r17240.pdf,Disperse Yellow 27,"[70660-54-7],[274-732-6]"
http://www.industrialchemistry.org/PDF/r8192.pdf,Disperse Yellow 3,"[2832-40-8],[220-600-8]"
http://www.industrialchemistry.org/PDF/r10517.pdf,Disperse Yellow 33,"[12223-84-6],[235-420-5]"
http://www.industrialchemistry.org/PDF/r17243.pdf,Disperse Yellow 34,"[22025-44-1],[244-727-3]"
http://www.industrialchemistry.org/PDF/r8194.pdf,Disperse Yellow 42,[5124-25-4]
http://www.industrialchemistry.org/PDF/r14932.pdf,Disperse Yellow 5,[6439-53-8]
http://www.industrialchemistry.org/PDF/r13556.pdf,Disperse Yellow 54,[12223-85-7]
http://www.industrialchemistry.org/PDF/r14933.pdf,Disperse Yellow 60,[15790-15-5]
http://www.industrialchemistry.org/PDF/r8195.pdf,Disperse Yellow 64,[10319-14-9]
http://www.industrialchemistry.org/PDF/r14482.pdf,Disperse Yellow 76,[12217-97-9]
http://www.industrialchemistry.org/PDF/r10518.pdf,Disperse Yellow 77,[22281-18-1]
http://www.industrialchemistry.org/PDF/r14557.pdf,Disperse Yellow 8,[6358-49-2]
http://www.industrialchemistry.org/PDF/r17248.pdf,Disperse Yellow 82,"[12239-58-6],[27425-55-4]"
http://www.industrialchemistry.org/PDF/r17244.pdf,Disperse Yellow 86,[67338-59-4]
http://www.industrialchemistry.org/PDF/r8196.pdf,Disperse Yellow 9,"[6373-73-5],[228-919-4]"
http://www.industrialchemistry.org/PDF/r17236.pdf,Disperse Yellow 93,[56509-56-9]
http://www.industrialchemistry.org/PDF/r8197.pdf,Disperse Yellow 99,"[25857-05-0],[78112-88-6],[247-301-5]"
http://www.industrialchemistry.org/PDF/r11253.pdf,hexamethylenebis(stearamide),[4112-25-8]
http://www.industrialchemistry.org/PDF/r5116.pdf,distearylamine,NA
http://www.industrialchemistry.org/PDF/r3030.pdf,distigmine bromide,[15876-67-2]
http://www.industrialchemistry.org/PDF/r1714.pdf,disulfoton,[298-04-4]
http://www.industrialchemistry.org/PDF/r2962.pdf,sulfur monochloride,[10025-67-9]
http://www.industrialchemistry.org/PDF/r5117.pdf,ditallowamine,NA
http://www.industrialchemistry.org/PDF/r6079.pdf,zinc didodecyl dithiophosphate,NA
http://www.industrialchemistry.org/PDF/r744.pdf,sodium diethyl dithiophosphate,[3338-24-7]
http://www.industrialchemistry.org/PDF/r6080.pdf,zinc dihexyl dithiophosphate,NA
http://www.industrialchemistry.org/PDF/r6044.pdf,sodium diisoamyl dithiophosphate,[32321-63-4]
http://www.industrialchemistry.org/PDF/r6043.pdf,sodium diisobutyl dithiophosphate,[53378-51-1]
http://www.industrialchemistry.org/PDF/r6040.pdf,sodium diisopropyl dithiophosphate,"[27205-99-8],[248-322-2]"
http://www.industrialchemistry.org/PDF/r13358.pdf,dithiopyr,[97886-45-8]
http://www.industrialchemistry.org/PDF/r15654.pdf,ditolyl ether,[28299-41-4]
http://www.industrialchemistry.org/PDF/r1968.pdf,diuron,[330-54-1]
http://www.industrialchemistry.org/PDF/r2318.pdf,divinylbenzene,"[108-57-6],[203-595-7]"
http://www.industrialchemistry.org/PDF/r6374.pdf,DL-alanine,[302-72-7]
http://www.industrialchemistry.org/PDF/r13690.pdf,DL-aspartic acid,[617-45-8]
http://www.industrialchemistry.org/PDF/r13892.pdf,DL-camphorsulfonic acid,"[34850-66-3],[5327-97-9],[5872-08-2]"
http://www.industrialchemistry.org/PDF/r9165.pdf,DL-cysteine hydrochloride,[10318-18-0]
http://www.industrialchemistry.org/PDF/r2226.pdf,DL-ephedrine,"[134-71-4],[90-81-3]"
http://www.industrialchemistry.org/PDF/r15499.pdf,DL-pipecolic acid,"[4043-87-2],[5107-10-8],[535-75-1]"
http://www.industrialchemistry.org/PDF/r136.pdf,DL-lactic acid,[50-21-5]
http://www.industrialchemistry.org/PDF/r143.pdf,DL-malic acid,[617-48-1]
http://www.industrialchemistry.org/PDF/r3048.pdf,DL-mandelic acid,[90-64-2]
http://www.industrialchemistry.org/PDF/r2325.pdf,DL-menthol,"[1490-04-6],[89-78-1]"
http://www.industrialchemistry.org/PDF/r6387.pdf,DL-methionine,[59-51-8]
http://www.industrialchemistry.org/PDF/r15433.pdf,DL-ornithine,"[1069-31-4],[22834-83-9],[616-07-9],[74499-01-7]"
http://www.industrialchemistry.org/PDF/r8067.pdf,DL-pantothenol,[16485-10-2]
http://www.industrialchemistry.org/PDF/r10672.pdf,DL-pantolactone,[79-50-5]
http://www.industrialchemistry.org/PDF/r1382.pdf,DL-phenylalanine,[150-30-1]
http://www.industrialchemistry.org/PDF/r13773.pdf,DL-tartaric acid,[133-37-9]
http://www.industrialchemistry.org/PDF/r7098.pdf,DL-valine,[516-06-3]
http://www.industrialchemistry.org/PDF/r14592.pdf,dilinoleoyl phosphatidylcholine,[998-06-1]
http://www.industrialchemistry.org/PDF/r9251.pdf,"dimethyl naphthalene-2,6-dicarboxylate",[840-65-3]
http://www.industrialchemistry.org/PDF/r1315.pdf,"N,N-dimethylaniline",[121-69-7]
http://www.industrialchemistry.org/PDF/r7066.pdf,"2,2-bis(b-dimethylaminoethyl) ether","[3033-62-3],[221-220-5]"
http://www.industrialchemistry.org/PDF/r6101.pdf,2-dimethylaminoethyl methacrylate,[2867-47-2]
http://www.industrialchemistry.org/PDF/r82.pdf,2-dimethylamino-2-methyl-1-propanol,[7005-47-2]
http://www.industrialchemistry.org/PDF/r9243.pdf,dimethylaminopropyl methacrylamide,"[5205-93-6],[226-002-3]"
http://www.industrialchemistry.org/PDF/r9241.pdf,2-dimethylaminoethyl chloride hydrochloride,[4584-46-7]
http://www.industrialchemistry.org/PDF/r7069.pdf,"N,N-dimethylcyclohexylamine","[98-94-2],[202-715-5]"
http://www.industrialchemistry.org/PDF/r11596.pdf,Fluorescent Brightener 220,[16470-24-9]
